"ID_usuario","genero_usuario","edad_usuario","fecha_alta","hora_alta","Customer.Has.Dni..Yes...No."
"822430","MALE","51",2021-12-29,"19:27:13","Yes"
"822337","MALE","60",2021-12-29,"11:29:49","Yes"
"822421","OTHER","32",2021-12-29,"18:52:47","No"
"822314","MALE","25",2021-12-29,"10:00:50","Yes"
"822428","FEMALE","37",2021-12-29,"19:08:46","Yes"
"822398","OTHER","24",2021-12-29,"17:25:06","No"
"822447","MALE","35",2021-12-29,"20:53:53","Yes"
"822324","MALE","20",2021-12-29,"10:37:51","Yes"
"822426","MALE","21",2021-12-29,"19:04:28","Yes"
"822418","MALE","25",2021-12-29,"18:40:37","Yes"
"822383","FEMALE","42",2021-12-29,"16:26:08","Yes"
"822404","OTHER","30",2021-12-29,"17:59:50","No"
"822422","FEMALE","63",2021-12-29,"19:00:21","Yes"
"822416","FEMALE","32",2021-12-29,"18:34:32","Yes"
"822392","MALE","38",2021-12-29,"17:12:32","Yes"
"822486","FEMALE","19",2021-12-29,"23:35:48","Yes"
"822470","FEMALE","23",2021-12-29,"22:23:14","Yes"
"822369","MALE","32",2021-12-29,"14:42:07","Yes"
"822363","MALE","37",2021-12-29,"14:29:58","Yes"
"822351","OTHER","47",2021-12-29,"12:27:47","Yes"
"822450","MALE","24",2021-12-29,"20:56:24","Yes"
"822474","MALE","28",2021-12-29,"22:33:13","Yes"
"822477","FEMALE","19",2021-12-29,"23:01:37","Yes"
"822312","FEMALE","50",2021-12-29,"09:37:20","Yes"
"822303","FEMALE","43",2021-12-29,"08:30:05","Yes"
"822403","FEMALE","33",2021-12-29,"17:52:36","Yes"
"822373","MALE","28",2021-12-29,"15:30:01","Yes"
"822336","FEMALE","43",2021-12-29,"11:22:11","Yes"
"822320","MALE","44",2021-12-29,"10:29:55","Yes"
"822380","FEMALE","27",2021-12-29,"16:07:17","Yes"
"822352","FEMALE","25",2021-12-29,"12:30:24","Yes"
"822451","MALE","30",2021-12-29,"21:04:54","Yes"
"822348","MALE","36",2021-12-29,"12:23:16","Yes"
"822429","FEMALE","30",2021-12-29,"19:14:59","Yes"
"822294","MALE","34",2021-12-29,"01:46:07","Yes"
"822325","OTHER","29",2021-12-29,"10:39:06","No"
"822318","MALE","41",2021-12-29,"10:24:07","Yes"
"822388","FEMALE","37",2021-12-29,"16:54:57","Yes"
"822402","MALE","30",2021-12-29,"17:45:25","Yes"
"822427","FEMALE","32",2021-12-29,"19:07:44","Yes"
"822439","MALE","43",2021-12-29,"20:17:14","Yes"
"822478","MALE","25",2021-12-29,"23:01:39","Yes"
"822358","FEMALE","36",2021-12-29,"13:31:16","Yes"
"822374","MALE","19",2021-12-29,"15:36:29","Yes"
"822399","FEMALE","21",2021-12-29,"17:27:17","Yes"
"822382","OTHER","41",2021-12-29,"16:21:14","No"
"822479","MALE","45",2021-12-29,"23:06:06","Yes"
"822411","MALE","34",2021-12-29,"18:21:22","Yes"
"822306","MALE","24",2021-12-29,"09:05:00","Yes"
"822335","OTHER","53",2021-12-29,"11:16:33","Yes"
"822472","FEMALE","44",2021-12-29,"22:30:12","Yes"
"822482","MALE","19",2021-12-29,"23:18:04","Yes"
"822300","MALE","46",2021-12-29,"07:50:55","Yes"
"822431","MALE","37",2021-12-29,"19:36:14","Yes"
"822491","FEMALE","33",2021-12-29,"23:50:54","Yes"
"822299","FEMALE","23",2021-12-29,"07:46:40","Yes"
"822301","OTHER","37",2021-12-29,"08:26:43","No"
"822364","FEMALE","50",2021-12-29,"14:34:05","Yes"
"822367","MALE","46",2021-12-29,"14:40:17","No"
"822466","MALE","38",2021-12-29,"22:03:45","Yes"
"822343","MALE","41",2021-12-29,"11:51:47","Yes"
"822391","MALE","41",2021-12-29,"17:04:59","Yes"
"822408","FEMALE","55",2021-12-29,"18:13:06","No"
"822304","OTHER","28",2021-12-29,"08:44:10","No"
"822356","FEMALE","32",2021-12-29,"13:13:04","Yes"
"822311","FEMALE","20",2021-12-29,"09:34:11","Yes"
"822394","FEMALE","34",2021-12-29,"17:17:58","Yes"
"822401","FEMALE","24",2021-12-29,"17:43:31","Yes"
"822437","MALE","19",2021-12-29,"20:11:05","Yes"
"822409","FEMALE","27",2021-12-29,"18:17:23","Yes"
"822362","OTHER","55",2021-12-29,"14:19:04","Yes"
"822379","OTHER","20",2021-12-29,"15:55:12","No"
"822425","FEMALE","46",2021-12-29,"19:04:05","Yes"
"822372","FEMALE","25",2021-12-29,"15:01:54","Yes"
"822385","MALE","26",2021-12-29,"16:41:45","Yes"
"822449","MALE","36",2021-12-29,"20:54:15","Yes"
"822341","OTHER","31",2021-12-29,"11:44:38","No"
"822288","MALE","47",2021-12-29,"00:17:57","Yes"
"822490","MALE","20",2021-12-29,"23:49:06","Yes"
"822446","FEMALE","40",2021-12-29,"20:52:21","Yes"
"822330","MALE","39",2021-12-29,"11:02:00","Yes"
"822349","OTHER","53",2021-12-29,"12:25:24","Yes"
"822488","FEMALE","53",2021-12-29,"23:43:30","Yes"
"822435","MALE","48",2021-12-29,"20:02:50","Yes"
"822432","FEMALE","41",2021-12-29,"19:48:08","Yes"
"822463","MALE","19",2021-12-29,"21:51:55","Yes"
"822377","MALE","28",2021-12-29,"15:52:54","Yes"
"822397","OTHER","39",2021-12-29,"17:21:26","No"
"822033","MALE","58",2021-12-28,"10:40:51","Yes"
"822253","MALE","22",2021-12-28,"21:02:16","Yes"
"822134","FEMALE","27",2021-12-28,"15:10:27","Yes"
"822054","MALE","31",2021-12-28,"11:11:25","Yes"
"822039","MALE","24",2021-12-28,"10:49:15","Yes"
"822210","FEMALE","27",2021-12-28,"18:22:46","Yes"
"822022","OTHER","59",2021-12-28,"09:44:09","Yes"
"822094","MALE","37",2021-12-28,"13:04:38","Yes"
"822279","FEMALE","22",2021-12-28,"22:55:49","Yes"
"822285","MALE","21",2021-12-28,"23:59:20","Yes"
"821994","FEMALE","20",2021-12-28,"05:55:40","Yes"
"821981","MALE","51",2021-12-28,"00:23:43","Yes"
"822142","FEMALE","33",2021-12-28,"15:30:45","Yes"
"822126","FEMALE","26",2021-12-28,"14:51:35","Yes"
"822205","OTHER","40",2021-12-28,"18:06:19","No"
"822179","MALE","32",2021-12-28,"17:02:41","Yes"
"822212","MALE","26",2021-12-28,"18:29:53","Yes"
"822275","FEMALE","20",2021-12-28,"22:47:30","Yes"
"822191","MALE","22",2021-12-28,"17:37:17","Yes"
"822065","FEMALE","23",2021-12-28,"11:41:09","Yes"
"821987","FEMALE","47",2021-12-28,"01:26:37","Yes"
"822091","MALE","37",2021-12-28,"12:55:35","Yes"
"822196","FEMALE","48",2021-12-28,"17:51:51","Yes"
"822057","FEMALE","33",2021-12-28,"11:29:26","Yes"
"822276","MALE","26",2021-12-28,"22:51:50","Yes"
"822045","OTHER","25",2021-12-28,"10:56:12","No"
"822187","MALE","40",2021-12-28,"17:27:28","Yes"
"822145","FEMALE","38",2021-12-28,"15:37:09","Yes"
"822263","FEMALE","21",2021-12-28,"21:54:03","Yes"
"822146","FEMALE","19",2021-12-28,"15:38:47","Yes"
"822261","OTHER","35",2021-12-28,"21:49:50","No"
"822264","FEMALE","48",2021-12-28,"21:56:28","Yes"
"822246","MALE","25",2021-12-28,"19:55:24","Yes"
"822271","MALE","22",2021-12-28,"22:19:19","Yes"
"822181","OTHER","23",2021-12-28,"17:11:21","Yes"
"821999","FEMALE","46",2021-12-28,"07:45:33","Yes"
"822203","OTHER","32",2021-12-28,"18:01:53","No"
"822227","MALE","46",2021-12-28,"19:00:30","Yes"
"822068","FEMALE","24",2021-12-28,"11:45:45","Yes"
"822232","FEMALE","33",2021-12-28,"19:16:51","Yes"
"822103","FEMALE","31",2021-12-28,"13:41:27","Yes"
"822244","FEMALE","33",2021-12-28,"19:46:11","Yes"
"822044","OTHER","25",2021-12-28,"10:54:44","No"
"822228","OTHER","31",2021-12-28,"19:09:49","Yes"
"822273","MALE","38",2021-12-28,"22:28:33","Yes"
"822050","OTHER","20",2021-12-28,"11:06:49","No"
"822001","MALE","22",2021-12-28,"07:50:39","Yes"
"822224","MALE","29",2021-12-28,"18:53:50","Yes"
"822124","MALE","49",2021-12-28,"14:45:39","Yes"
"821979","FEMALE","19",2021-12-28,"00:09:41","Yes"
"822115","FEMALE","25",2021-12-28,"14:20:41","Yes"
"822085","OTHER","28",2021-12-28,"12:41:13","No"
"822082","MALE","37",2021-12-28,"12:21:21","Yes"
"822012","MALE","23",2021-12-28,"09:20:36","Yes"
"822015","OTHER","27",2021-12-28,"09:26:27","No"
"822213","OTHER","37",2021-12-28,"18:30:44","No"
"821989","MALE","43",2021-12-28,"04:20:49","Yes"
"822248","MALE","19",2021-12-28,"20:26:08","Yes"
"822234","FEMALE","33",2021-12-28,"19:21:35","Yes"
"822143","OTHER","40",2021-12-28,"15:34:10","Yes"
"822064","FEMALE","30",2021-12-28,"11:40:13","Yes"
"822192","MALE","39",2021-12-28,"17:42:20","Yes"
"822035","OTHER","37",2021-12-28,"10:43:47","No"
"822104","MALE","34",2021-12-28,"13:43:07","Yes"
"822280","FEMALE","29",2021-12-28,"23:03:48","Yes"
"822149","MALE","25",2021-12-28,"15:43:01","Yes"
"822041","MALE","41",2021-12-28,"10:52:16","Yes"
"822020","MALE","33",2021-12-28,"09:39:11","Yes"
"822049","OTHER","55",2021-12-28,"11:05:18","No"
"822003","FEMALE","25",2021-12-28,"08:13:57","Yes"
"822272","FEMALE","52",2021-12-28,"22:22:23","Yes"
"822177","OTHER","28",2021-12-28,"16:52:03","No"
"822004","OTHER","49",2021-12-28,"08:33:13","Yes"
"822160","OTHER","33",2021-12-28,"16:08:18","Yes"
"821986","OTHER","28",2021-12-28,"01:24:21","No"
"822258","FEMALE","32",2021-12-28,"21:29:51","Yes"
"822174","FEMALE","37",2021-12-28,"16:44:23","Yes"
"822158","MALE","29",2021-12-28,"16:00:54","Yes"
"822225","MALE","26",2021-12-28,"18:54:32","Yes"
"822190","OTHER","22",2021-12-28,"17:36:54","No"
"822268","OTHER","31",2021-12-28,"22:01:06","No"
"822163","FEMALE","36",2021-12-28,"16:23:44","Yes"
"821990","MALE","38",2021-12-28,"04:57:23","Yes"
"822251","MALE","32",2021-12-28,"20:32:22","Yes"
"822269","OTHER","32",2021-12-28,"22:02:20","No"
"822106","OTHER","24",2021-12-28,"13:47:09","No"
"822129","FEMALE","27",2021-12-28,"15:00:05","Yes"
"822125","FEMALE","25",2021-12-28,"14:49:55","Yes"
"822087","MALE","19",2021-12-28,"12:41:44","Yes"
"822053","OTHER","32",2021-12-28,"11:11:02","No"
"822211","FEMALE","32",2021-12-28,"18:27:23","Yes"
"822200","OTHER","25",2021-12-28,"18:00:11","No"
"822027","OTHER","32",2021-12-28,"10:14:18","No"
"822071","FEMALE","19",2021-12-28,"11:57:32","Yes"
"822183","MALE","42",2021-12-28,"17:16:54","Yes"
"822034","FEMALE","26",2021-12-28,"10:43:16","Yes"
"821985","MALE","20",2021-12-28,"00:51:55","Yes"
"822026","MALE","31",2021-12-28,"10:01:49","Yes"
"822074","MALE","37",2021-12-28,"12:00:33","Yes"
"822241","MALE","27",2021-12-28,"19:34:09","Yes"
"821997","MALE","34",2021-12-28,"07:17:48","Yes"
"822208","OTHER","54",2021-12-28,"18:21:44","Yes"
"822080","OTHER","32",2021-12-28,"12:17:50","No"
"821996","MALE","58",2021-12-28,"07:09:48","Yes"
"822093","MALE","21",2021-12-28,"13:01:40","Yes"
"822047","MALE","33",2021-12-28,"11:03:40","Yes"
"822147","FEMALE","57",2021-12-28,"15:42:30","Yes"
"821998","MALE","21",2021-12-28,"07:18:31","Yes"
"822010","MALE","24",2021-12-28,"09:12:13","No"
"822226","FEMALE","63",2021-12-28,"18:59:27","Yes"
"822194","FEMALE","35",2021-12-28,"17:42:56","Yes"
"822270","MALE","25",2021-12-28,"22:12:32","Yes"
"822168","OTHER","30",2021-12-28,"16:31:49","No"
"822265","FEMALE","40",2021-12-28,"21:56:41","Yes"
"822009","MALE","23",2021-12-28,"09:08:03","Yes"
"822090","OTHER","27",2021-12-28,"12:47:32","No"
"822207","FEMALE","24",2021-12-28,"18:13:11","Yes"
"822132","FEMALE","21",2021-12-28,"15:04:51","Yes"
"822178","MALE","23",2021-12-28,"16:58:27","Yes"
"822221","FEMALE","32",2021-12-28,"18:42:46","Yes"
"822136","MALE","21",2021-12-28,"15:17:21","Yes"
"822077","MALE","34",2021-12-28,"12:11:39","Yes"
"822260","OTHER","46",2021-12-28,"21:40:03","Yes"
"822236","MALE","32",2021-12-28,"19:23:48","Yes"
"822167","FEMALE","31",2021-12-28,"16:31:38","Yes"
"822255","MALE","23",2021-12-28,"21:13:12","Yes"
"822005","MALE","48",2021-12-28,"08:37:10","Yes"
"822189","FEMALE","19",2021-12-28,"17:35:28","Yes"
"822000","MALE","24",2021-12-28,"07:48:42","Yes"
"822175","MALE","36",2021-12-28,"16:49:19","Yes"
"822165","OTHER","26",2021-12-28,"16:26:42","No"
"822067","FEMALE","23",2021-12-28,"11:44:54","Yes"
"822217","MALE","49",2021-12-28,"18:32:57","Yes"
"822081","MALE","23",2021-12-28,"12:19:44","Yes"
"822133","MALE","22",2021-12-28,"15:06:39","Yes"
"822201","MALE","26",2021-12-28,"18:00:46","Yes"
"822111","MALE","30",2021-12-28,"14:10:04","Yes"
"822095","MALE","20",2021-12-28,"13:14:41","Yes"
"822076","OTHER","25",2021-12-28,"12:07:49","No"
"822164","OTHER","30",2021-12-28,"16:24:59","No"
"822256","MALE","24",2021-12-28,"21:18:00","Yes"
"822114","OTHER","60",2021-12-28,"14:19:26","No"
"821980","MALE","21",2021-12-28,"00:13:36","Yes"
"822176","OTHER","30",2021-12-28,"16:50:38","No"
"822092","MALE","30",2021-12-28,"12:57:39","Yes"
"822008","FEMALE","29",2021-12-28,"09:02:08","Yes"
"822139","FEMALE","25",2021-12-28,"15:21:03","Yes"
"822150","MALE","24",2021-12-28,"15:44:09","Yes"
"822128","FEMALE","26",2021-12-28,"14:59:49","Yes"
"822122","FEMALE","19",2021-12-28,"14:35:00","Yes"
"822166","OTHER","28",2021-12-28,"16:27:51","No"
"822162","FEMALE","35",2021-12-28,"16:11:52","Yes"
"822238","MALE","32",2021-12-28,"19:27:45","Yes"
"822061","FEMALE","21",2021-12-28,"11:32:00","Yes"
"821984","MALE","60",2021-12-28,"00:48:31","Yes"
"822032","FEMALE","37",2021-12-28,"10:40:08","No"
"822058","OTHER","30",2021-12-28,"11:29:47","No"
"822098","MALE","21",2021-12-28,"13:24:59","Yes"
"822119","MALE","26",2021-12-28,"14:25:56","Yes"
"822278","OTHER","31",2021-12-28,"22:55:10","Yes"
"822002","FEMALE","27",2021-12-28,"08:09:15","Yes"
"822274","FEMALE","48",2021-12-28,"22:34:35","No"
"822052","FEMALE","38",2021-12-28,"11:09:27","Yes"
"822100","FEMALE","25",2021-12-28,"13:30:17","Yes"
"822247","MALE","25",2021-12-28,"20:11:00","Yes"
"822197","MALE","27",2021-12-28,"17:52:23","Yes"
"821992","FEMALE","47",2021-12-28,"05:51:12","Yes"
"822070","MALE","31",2021-12-28,"11:53:06","Yes"
"822259","MALE","60",2021-12-28,"21:34:45","Yes"
"822161","MALE","35",2021-12-28,"16:10:54","Yes"
"822016","FEMALE","34",2021-12-28,"09:27:12","Yes"
"822084","MALE","21",2021-12-28,"12:36:14","Yes"
"822154","OTHER","26",2021-12-28,"15:51:29","No"
"822107","FEMALE","29",2021-12-28,"13:53:22","Yes"
"822120","MALE","60",2021-12-28,"14:26:38","Yes"
"822086","FEMALE","19",2021-12-28,"12:41:43","Yes"
"822127","FEMALE","49",2021-12-28,"14:52:15","Yes"
"822062","FEMALE","28",2021-12-28,"11:36:25","Yes"
"822184","MALE","21",2021-12-28,"17:20:27","Yes"
"822215","FEMALE","33",2021-12-28,"18:32:00","Yes"
"822283","OTHER","35",2021-12-28,"23:54:12","Yes"
"822170","MALE","24",2021-12-28,"16:40:27","Yes"
"822204","FEMALE","25",2021-12-28,"18:05:51","Yes"
"822186","MALE","25",2021-12-28,"17:26:18","Yes"
"822156","MALE","38",2021-12-28,"15:59:35","Yes"
"822262","MALE","38",2021-12-28,"21:51:07","Yes"
"822028","MALE","27",2021-12-28,"10:15:29","Yes"
"822222","MALE","37",2021-12-28,"18:42:55","Yes"
"822172","FEMALE","57",2021-12-28,"16:43:12","Yes"
"822073","MALE","20",2021-12-28,"11:59:50","Yes"
"822055","FEMALE","24",2021-12-28,"11:12:58","Yes"
"822206","OTHER","34",2021-12-28,"18:06:39","No"
"822030","FEMALE","21",2021-12-28,"10:35:02","Yes"
"821982","MALE","53",2021-12-28,"00:26:10","Yes"
"822202","OTHER","31",2021-12-28,"18:01:32","No"
"822148","MALE","30",2021-12-28,"15:42:52","Yes"
"822037","MALE","33",2021-12-28,"10:46:46","Yes"
"822108","FEMALE","54",2021-12-28,"13:54:26","Yes"
"822113","FEMALE","48",2021-12-28,"14:17:21","Yes"
"822110","FEMALE","22",2021-12-28,"14:04:23","Yes"
"822018","OTHER","33",2021-12-28,"09:33:25","No"
"822116","FEMALE","27",2021-12-28,"14:21:26","Yes"
"822171","OTHER","24",2021-12-28,"16:41:32","No"
"822014","FEMALE","31",2021-12-28,"09:26:11","Yes"
"821988","MALE","25",2021-12-28,"03:12:11","Yes"
"822051","OTHER","46",2021-12-28,"11:08:43","Yes"
"821995","MALE","28",2021-12-28,"06:34:42","Yes"
"822023","MALE","46",2021-12-28,"09:48:33","Yes"
"822242","MALE","19",2021-12-28,"19:41:31","Yes"
"822151","MALE","77",2021-12-28,"15:46:45","Yes"
"822031","MALE","45",2021-12-28,"10:35:39","Yes"
"822266","FEMALE","23",2021-12-28,"21:58:25","Yes"
"822169","MALE","26",2021-12-28,"16:40:03","Yes"
"822040","FEMALE","34",2021-12-28,"10:49:49","Yes"
"821978","MALE","23",2021-12-28,"00:05:46","Yes"
"822243","FEMALE","25",2021-12-28,"19:45:39","Yes"
"822105","MALE","54",2021-12-28,"13:45:34","Yes"
"822231","MALE","35",2021-12-28,"19:13:34","Yes"
"822089","OTHER","27",2021-12-28,"12:43:25","No"
"822048","FEMALE","26",2021-12-28,"11:05:10","Yes"
"822135","FEMALE","21",2021-12-28,"15:10:50","Yes"
"822109","MALE","20",2021-12-28,"13:58:22","Yes"
"822007","FEMALE","33",2021-12-28,"08:59:10","Yes"
"822123","FEMALE","53",2021-12-28,"14:41:29","Yes"
"822066","FEMALE","46",2021-12-28,"11:44:22","Yes"
"822284","FEMALE","28",2021-12-28,"23:54:21","Yes"
"822281","MALE","24",2021-12-28,"23:17:53","Yes"
"822218","MALE","37",2021-12-28,"18:41:01","Yes"
"822235","OTHER","36",2021-12-28,"19:22:40","No"
"822277","OTHER","27",2021-12-28,"22:54:00","No"
"822155","MALE","40",2021-12-28,"15:55:32","Yes"
"822240","FEMALE","24",2021-12-28,"19:30:14","Yes"
"822102","MALE","39",2021-12-28,"13:38:40","Yes"
"822267","FEMALE","45",2021-12-28,"21:59:02","Yes"
"822198","FEMALE","31",2021-12-28,"17:57:30","Yes"
"822042","OTHER","25",2021-12-28,"10:53:12","No"
"822131","FEMALE","30",2021-12-28,"15:03:21","Yes"
"822078","MALE","31",2021-12-28,"12:14:15","Yes"
"822159","MALE","43",2021-12-28,"16:05:47","Yes"
"822069","MALE","20",2021-12-28,"11:50:47","Yes"
"822152","FEMALE","22",2021-12-28,"15:46:59","Yes"
"822173","FEMALE","23",2021-12-28,"16:44:10","Yes"
"822230","FEMALE","66",2021-12-28,"19:12:53","Yes"
"822209","MALE","39",2021-12-28,"18:22:01","Yes"
"822029","FEMALE","36",2021-12-28,"10:22:47","Yes"
"822130","FEMALE","26",2021-12-28,"15:01:51","Yes"
"821983","MALE","21",2021-12-28,"00:37:47","Yes"
"822282","MALE","29",2021-12-28,"23:23:44","Yes"
"822257","MALE","39",2021-12-28,"21:20:18","No"
"822006","FEMALE","40",2021-12-28,"08:48:31","Yes"
"822250","FEMALE","25",2021-12-28,"20:29:00","Yes"
"822219","MALE","30",2021-12-28,"18:41:09","Yes"
"822096","FEMALE","34",2021-12-28,"13:17:21","Yes"
"822233","OTHER","73",2021-12-28,"19:19:19","Yes"
"822099","MALE","31",2021-12-28,"13:26:25","Yes"
"822075","MALE","36",2021-12-28,"12:05:56","Yes"
"822121","MALE","22",2021-12-28,"14:34:37","Yes"
"822056","MALE","49",2021-12-28,"11:28:56","Yes"
"822063","MALE","24",2021-12-28,"11:40:09","Yes"
"822101","MALE","24",2021-12-28,"13:34:49","Yes"
"822188","FEMALE","21",2021-12-28,"17:30:19","Yes"
"822153","OTHER","23",2021-12-28,"15:51:02","No"
"822059","FEMALE","27",2021-12-28,"11:31:26","Yes"
"822112","OTHER","28",2021-12-28,"14:17:17","No"
"822017","MALE","48",2021-12-28,"09:32:07","Yes"
"822024","FEMALE","22",2021-12-28,"09:58:51","Yes"
"822185","MALE","24",2021-12-28,"17:26:17","Yes"
"822157","OTHER","59",2021-12-28,"15:59:42","No"
"822072","FEMALE","19",2021-12-28,"11:57:33","Yes"
"822199","FEMALE","25",2021-12-28,"17:59:22","Yes"
"822021","MALE","21",2021-12-28,"09:42:35","Yes"
"822011","FEMALE","30",2021-12-28,"09:14:17","Yes"
"822195","FEMALE","27",2021-12-28,"17:50:17","Yes"
"822193","MALE","35",2021-12-28,"17:42:43","Yes"
"822038","MALE","22",2021-12-28,"10:47:14","Yes"
"822088","FEMALE","19",2021-12-28,"12:43:16","Yes"
"822140","MALE","48",2021-12-28,"15:25:52","Yes"
"822144","MALE","24",2021-12-28,"15:35:56","Yes"
"822245","MALE","23",2021-12-28,"19:46:49","Yes"
"822013","MALE","20",2021-12-28,"09:21:01","Yes"
"822237","MALE","29",2021-12-28,"19:25:24","Yes"
"822249","FEMALE","38",2021-12-28,"20:27:44","Yes"
"822036","MALE","24",2021-12-28,"10:46:33","Yes"
"822043","OTHER","26",2021-12-28,"10:54:30","No"
"821991","FEMALE","43",2021-12-28,"05:50:16","Yes"
"822019","OTHER","33",2021-12-28,"09:36:47","No"
"822229","FEMALE","26",2021-12-28,"19:09:52","Yes"
"822141","FEMALE","30",2021-12-28,"15:30:34","Yes"
"822182","FEMALE","20",2021-12-28,"17:12:47","Yes"
"822025","FEMALE","42",2021-12-28,"09:58:56","Yes"
"822180","MALE","41",2021-12-28,"17:07:27","Yes"
"822097","FEMALE","45",2021-12-28,"13:20:57","Yes"
"822239","MALE","25",2021-12-28,"19:27:59","Yes"
"822254","MALE","59",2021-12-28,"21:06:34","Yes"
"822083","FEMALE","21",2021-12-28,"12:34:26","Yes"
"822220","MALE","30",2021-12-28,"18:41:22","Yes"
"821993","FEMALE","30",2021-12-28,"05:52:57","Yes"
"822046","MALE","50",2021-12-28,"10:58:43","Yes"
"822252","MALE","19",2021-12-28,"20:35:13","Yes"
"822118","FEMALE","24",2021-12-28,"14:25:55","Yes"
"822079","FEMALE","33",2021-12-28,"12:16:13","Yes"
"822117","MALE","20",2021-12-28,"14:25:20","Yes"
"822060","MALE","19",2021-12-28,"11:31:49","Yes"
"822223","FEMALE","49",2021-12-28,"18:44:39","Yes"
"821854","FEMALE","32",2021-12-27,"16:42:06","Yes"
"821858","MALE","31",2021-12-27,"16:48:01","Yes"
"821925","MALE","31",2021-12-27,"19:53:42","Yes"
"821892","FEMALE","31",2021-12-27,"18:31:19","Yes"
"821686","FEMALE","49",2021-12-27,"00:35:33","Yes"
"821842","FEMALE","25",2021-12-27,"16:18:19","Yes"
"821819","OTHER","29",2021-12-27,"15:18:10","No"
"821778","FEMALE","58",2021-12-27,"12:44:07","Yes"
"821888","MALE","28",2021-12-27,"18:12:17","Yes"
"821898","FEMALE","62",2021-12-27,"18:46:14","Yes"
"821927","FEMALE","30",2021-12-27,"19:58:48","Yes"
"821770","FEMALE","29",2021-12-27,"12:14:12","Yes"
"821935","FEMALE","40",2021-12-27,"20:33:02","Yes"
"821881","MALE","37",2021-12-27,"17:42:59","Yes"
"821826","MALE","28",2021-12-27,"15:41:28","Yes"
"821936","FEMALE","54",2021-12-27,"20:36:46","Yes"
"821764","FEMALE","49",2021-12-27,"11:52:04","Yes"
"821942","OTHER","25",2021-12-27,"21:21:14","No"
"821846","MALE","25",2021-12-27,"16:26:36","Yes"
"821804","FEMALE","58",2021-12-27,"14:13:10","Yes"
"821852","FEMALE","36",2021-12-27,"16:39:45","Yes"
"821913","MALE","39",2021-12-27,"19:29:18","Yes"
"821922","MALE","29",2021-12-27,"19:46:36","Yes"
"821742","OTHER","40",2021-12-27,"10:56:57","No"
"821825","MALE","20",2021-12-27,"15:40:57","Yes"
"821710","MALE","42",2021-12-27,"07:40:59","Yes"
"821945","OTHER","29",2021-12-27,"21:35:39","No"
"821793","FEMALE","28",2021-12-27,"13:21:33","Yes"
"821741","FEMALE","32",2021-12-27,"10:43:36","Yes"
"821746","OTHER","48",2021-12-27,"11:11:29","No"
"821794","FEMALE","27",2021-12-27,"13:21:39","Yes"
"821724","FEMALE","54",2021-12-27,"09:45:31","Yes"
"821890","FEMALE","34",2021-12-27,"18:26:52","Yes"
"821911","OTHER","20",2021-12-27,"19:25:37","No"
"821891","MALE","22",2021-12-27,"18:28:58","Yes"
"821703","MALE","43",2021-12-27,"02:19:56","Yes"
"821690","MALE","30",2021-12-27,"00:46:28","Yes"
"821751","MALE","24",2021-12-27,"11:25:29","Yes"
"821714","OTHER","36",2021-12-27,"08:34:32","No"
"821705","OTHER","24",2021-12-27,"06:59:52","No"
"821704","OTHER","21",2021-12-27,"06:44:02","No"
